,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,B.SPUNKYですよね？ 配送注文はどれくらいかかりますか？,"B.SPUNKY, 배달, 주문, 얼마, 소요",B.SPUNKY|상호,매장_배달
0,고객,ックゴリシジャンドンダクですよね？ 配達注文はどれくらいかかりますか？,"KkeogurisijangTongdak, 배달, 주문, 얼마, 소요",ックゴリシジャントンダク|상호,매장_배달
0,고객,ギンポパエクグドダエトンサムギョプサルですよね？  配達注文はどのくらいかかりますか？,"Gimpobaekgududaetongsamgyeopsal, 배달, 주문, 얼마, 소요",ギンポパエクグドダエトンサムギョプサル|상호,매장_배달
0,고객,ドンガリゲクジャンですよね？今注文したら、どれくらいで届きますか？,"Dongarigaekjan, 주문, 도착",ドンガリゲクジャン|상호,매장_배달
0,고객,セインテジムソウル점ですよね？ もし今注文したら、到着までどのくらいかかりますか?,"SeinteujeimseuSeouljeom, 주문, 도착",セインテジムソウル점 |상호,매장_배달
0,고객,ニールプレクッフワソンヒャンナンジョムですよね？今から注文したらどのくらいで届きますか?,"NeilpeulloreoHwaseonghyangnamjeom, 주문, 도착",ニールプレクッフワソンヒャンナンジョム|상호,매장_배달
0,고객,ガオナですよね？ ここでテイクアウトはありますか?,"Gaonna, 여기, 테이크아웃",ガオナ|상호,매장_포장
0,고객,ハンチョンソルロンタンサムチョクヘスヨックジャンジョムですよね？ こちらで持ち帰りはできますか?,"Hanchonseolleongtangsamcheokhaesuyokjangjeom, 여기, 테이크아웃",ハンチョンソルロンタンサムチョクヘスヨックジャンジョム|상호,매장_포장
0,고객,クームですよね？ パックしますか?,"Kkuum, 포장",クーム|상호,매장_포장
0,고객,バクソヨンマックチャンゴッチャンですよね？ パックしますか？,"BakseoyeonMakchangGopchang, 포장",バクソヨンマックチャンゴッチャン|상호,매장_포장
0,고객,ラウォヌイティーストーリーですよね？ 荷造りしますか？,"RawonuitiStory, 포장",ラウォヌイティーストーリー|상호,매장_포장
0,고객,ウンヒャンウォン食堂ですよね？ 包装は？,"UnhyangwonSikdang, 포장",ウンヒャンウォン食堂|상호,매장_포장
0,고객,チャンスくるぐっぱぷですよね？ 包装はどうですか?,"JangsugulGukbap, 포장",チャンスくるぐっぱぷ|상호,매장_포장
0,고객,ウェルビーイングハウスですよね？ 包装はどうですか？,"Well-BeingHouse, 포장",ウェルビーイングハウス|상호,매장_포장
0,고객,ウイグイですよね？ お持ち帰りですか？,"Uigui, 테이크 아웃",ウイグイ|상호,매장_포장
0,고객,シゴルバプサンドルソッセンクイですよね？お持ち帰りは可能ですか？,"SigolBapsangDolsotSaengseonGui, 테이크 아웃",シゴルバプサンドルソッセンクイ|상호,매장_포장
0,고객,ムンマンノンひようならマートブロンジョムですよね？ お持ち帰りですか?,"MunmangnonghyeohanaroMartBuronjeom, 테이크 아웃",ムンマンノンひようならマートブロンジョム|상호,매장_포장
0,고객,モイセサムギョップサルですよね？ このパッケージングで大丈夫ですか?,"MoiseSamgyeopsal, 여기, 포장",モイセサムギョップサル|상호,매장_포장
0,고객,イジミヨンシルですよね？ このパッケージに使えますか?,"Ijumiyongsil, 여기, 포장",イジミヨンシル|상호,매장_포장
0,고객,レイクベイクケーキですよね？ この包装は適していますか？,"RaikeuBakeCake, 여기, 포장",レイクベイクケーキ|상호,매장_포장
0,고객,インガウルサンシンジョンジョムですよね？ これを包んでいいですか？,"IngaUlsansinjeongjeom, 여기, 포장",インガウルサンシンジョンジョム|상호,매장_포장
0,고객,テラコーヒーガルサンジョムですよね？ これを包んでもいいですか？,"TerraCoffeeGalsanjeom, 여기, 포장",テラコーヒーガルサンジョム|상호,매장_포장
0,고객,アクローリバプサンですよね？ これを包んでもいいですか？,"AkeurouriBapsang, 여기, 포장",アクローリバプサン|상호,매장_포장
0,고객,ウォンガネシカンダンですよね？ シェーブを持って帰ることはできますか？',"Wonganesikdang, 포장, 면",ウォンガネシカンダン|상호,매장_포장
0,고객,イジャカヤオサケマッジュリですよね？ シェーブを持ち帰れますか?,"IjakayaOSakeMajjeuri, 포장, 면",イジャカヤオサケマッジュリ|상호,매장_포장
0,고객,ドンネマクチャン、ですよね？ シェーブを持っていってもいいですか？,"Dongnemakchang, 포장, 면",ドンネマクチャン|상호,매장_포장
0,고객,エイプリルコーヒーですよね？ 配達はないですが、テイクアウトは可能ですか?,"AprilCOFFEE, 배달, 테이크아웃",エイプリルコーヒー|상호,매장_포장
0,고객,キングコングワッフルですよね？ デリバリーはありませんが、テイクアウトは可能ですか?,"KingkongWaffle, 배달, 테이크아웃",キングコングワッフル|상호,매장_포장
0,고객,ムベウネイラエスイですよね？ デリバリーはないけど、テイクアウトは？',"Mubeuneillaellaeswi, 배달, 테이크아웃",ムベウネイラエスイ|상호,매장_포장
0,고객,ニュソンナムキッズですよね？ パッケージに入った麺ってありますか?,"NyuseongnamKids, 면, 종류, 포장",ニュソンナムキッズ|상호,매장_포장
0,고객,ジュヨンイネボンピョンメミルブチギですよね？ 麺はパッケージで出てきますか?,"JuyeoninebongpyeongMemilBuchigi, 면, 종류, 포장",ジュヨンイネボンピョンメミルブチギ|상호,매장_포장
0,고객,ヨクサムドンチョンハドンッカスですよね？ 麺はパッケージで出てきますか?,"YeoksamdongcheonhaDonkkaseu, 면, 종류, 포장",ヨクサムドンチョンハドンカス|상호,매장_포장
0,고객,ウロクッテウルですよね？ 詰まったですよね？,"Uroktteul, 포장",ウロクッテウル|상호,매장_포장
0,고객,ジチェウゲンですよね？ 詰まっていますよね？,"Jicheugen, 포장",ジチェウゲン|상호,매장_포장
0,고객,ドゥエガルトゥィですよね？ 詰まってますよね？,"Dwaegaltwi, 포장",ドゥエガルトゥィ|상호,매장_포장
0,고객,ジャマエタンジムですよね？ パッケージしてもらえますか?,"Jamaetangjjim, 포장, 가능",ジャマエタンジム|상호,매장_포장
0,고객,レップロッテプレミアムアウトレットドン部산점ですよね？ 包装してもらえますか?,"RaepLottePremiumOutletDongbusanjeom, 포장, 가능",レップロッテプレミアムアウトレットドン部산점|상호,매장_포장
0,고객,ボリトゴガエボリバプですよね？ パッケージできますか?,"Boritgogaeboribap, 포장, 가능",ボリトゴガエボリバプ|상호,매장_포장
0,고객,バレウン떡갈비ですよね？ パッケージと価格は同じですか?,"Bareuntteokgalbi, 포장, 가격",バレウン떡갈비|상호,매장_포장
0,고객,ヨンガムビンデッドク、ですよね？ パッケージと価格は同じですか?,"YeongamBindaetteok, 포장, 가격",ヨンガムビンデッドク|상호,매장_포장
0,고객,イファサンパブワングロンですよね？ 包装と価格は同じですか?,"Ihwassambabwangureong, 포장, 가격",イファサンパブワングロン|상호,매장_포장
0,고객,ノボテラエンバエソデオドクサンソウルですよね？ 駐車場はありませんか？,"NoboteraembaeseodeodoksanSeoul, 주차",ノボテラエンバエソデオドクサンソウル|상호,매장_시설정보
0,고객,ダップトゥッックボッキミサジョムですよね？ 駐車場はありませんか？,"DalTteokbokkiMisajeom, 주차",ダップトゥッックボッキミサジョム|상호,매장_시설정보
0,고객,デドッチンですよね？ 駐車禁止ですか？',"ddochin, 주차",デドッチン|상호,매장_시설정보
0,고객,ヨンスクナエンボディですよね？ 席を待つ必要がありますか?,"YeongseukinaenBody, 자리",ヨンスクナエンボディ|상호,매장_대기정도
0,고객,トッキワヨウジャンノプシルですよね? 席を待つ必要がありますか?,"TokkiwaYeouJangneopsil, 자리",トッキワヨウジャンノプシル|상호,매장_대기정도
0,고객,ボディメイキングPTピラティスですよね？ 座席待ちをする必要がありますか?,"BodyMeikingPtPilLatteSeu, 자리",ボディメイキングPTピラティス|상호,매장_대기정도
0,고객,ッドゥックダクスットブルドゥマリチキンですよね？ 席を待たないといけないのですか?,"TtukdaksutbuldumariChicken, 자리",ッドゥックダクスットブルドゥマリチキン|상호,매장_대기정도
0,고객,スザロンですね？ 席を待つ必要がありますか?,"Susallong, 자리",スザロン|상호,매장_대기정도
