,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
4125,고객,"It's MaehwaShabu, right? How many days in advance do I need to make a reservation?","MaehwaShabu, 예약, 며칠 전",MaehwaShabu|상호,예약_문의
4126,고객,"It's SAPGYOCOFFEECLASSIC, right? How far in advance should I contact you to book a halacha?","SAPGYOCOFFEECLASSIC, 예약, 얼마 전, 연락",SAPGYOCOFFEECLASSIC|상호,예약_문의
4127,고객,"It's Duduri, right? I just need to schedule it in advance, right?","Duduri, 미리, 예약",Duduri|상호,예약_문의
4128,고객,"It's JeipollakEmartWolgyejeom, right? How many people can we book for a meeting here?","JeipollakEmartWolgyejeom, 모임, 예약, 몇 명, 가능",JeipollakEmartWolgyejeom|상호,예약_문의
4129,고객,"It's cafe+, right? Do you accept reservations here?","cafe+, 예약",cafe+|상호,예약_문의
4130,고객,"It's EmseuteiHotelHallasan, right? What time can I call you back?","EmseuteiHotelHallasan, 시간, 언제, 전화",EmseuteiHotelHallasan|상호,예약_문의
4131,고객,"It's Gondeurae, right? Can I come without a reservation?","Gondeurae, 예약",Gondeurae|상호,예약_문의
4132,고객,"It's Yangbantal, right? What about reservations?","Yangbantal, 예약",Yangbantal|상호,예약_문의
4133,고객,"It's M&MPUB'S, right? Is it scheduled here?","M&MPUB'S, 예약",M&MPUB'S|상호,예약_문의
4134,고객,"It's Sehwadabang, right? So if I want to make a reservation for dinner, can I call a day in advance?","Sehwadabang, 저녁, 예약, 하루, 전화",Sehwadabang|상호,예약_문의
4135,고객,"It's Matsaemsilbi, right? Can I book a room for a meeting?","Matsaemsilbi, 모임, 방, 예약, 가능",Matsaemsilbi|상호,예약_문의
4136,고객,"It's PaldoSilbijip, right? Will it be scheduled in the eveningYes?","PaldoSilbijip, 저녁, 예약",PaldoSilbijip|상호,예약_문의
4137,고객,"It's Milteureioryujeom, right? When should I call you if we want to place a group order later?","Milteureioryujeom, 단체주문, 전화",Milteureioryujeom|상호,예약_문의
4138,고객,"It's RemmeuBeauty, right? How soon can we expect to hear from you if we want to go hiking and order some halacha?","RemmeuBeauty, 등산, 주문, 연락",RemmeuBeauty|상호,예약_문의
4139,고객,"It's RotdekeolcheowokseurotdesinemaDaejeonsenteureol, right? How soon should I expect to hear from you about my order?","RotdekeolcheowokseurotdesinemaDaejeonsenteureol, 주문, 연락",RotdekeolcheowokseurotdesinemaDaejeonsenteureol|상호,예약_문의
4140,고객,"It's Rabo, right? Will it be scheduled?","Rabo, 예약",Rabo|상호,예약_문의
4141,고객,"It's Jeonghuisonmat, right? Then book it like this","Jeonghuisonmat, 예약",Jeonghuisonmat|상호,예약_문의
4142,고객,"It's ICafeBakery, right? I made a reservation","ICafeBakery, 예약",ICafeBakery|상호,예약_문의
4143,고객,"It's HwageurakSutbulGui, right? How many people can I book?","HwageurakSutbulGui, 인원, 몇 명, 예약, 가능",HwageurakSutbulGui|상호,예약_문의
4144,고객,"It's HangmulloClass, right? I'm trying to make a reservation.","HangmulloClass, 예약",HangmulloClass|상호,예약_문의
4145,고객,"It's IlguchilloTteokbokkiMunjeongjeom, right? Can't I just go and place an order?","IlguchilloTteokbokkiMunjeongjeom, 주문",IlguchilloTteokbokkiMunjeongjeom|상호,예약_문의
4146,고객,"It's GoryeongHanuBonga, right? Can I book an appointment?","GoryeongHanuBonga, 예약, 가능",GoryeongHanuBonga|상호,예약_문의
4147,고객,"It's Peollonni, right? Then book it like this","Peollonni, 예약",Peollonni|상호,예약_문의
4148,고객,"It's Goguryeojjamppong, right? Do I need to call ahead to order food?","Goguryeojjamppong, 음식, 전화, 주문",Goguryeojjamppong|상호,예약_문의
4149,고객,"It's GosugyeongShabuKalguksu, right? What if I end up canceling my reservation?","GosugyeongShabuKalguksu, 예약, 취소",GosugyeongShabuKalguksu|상호,예약_문의
4150,고객,"It's WonpitPilLatteSeu&Pt, right? You can order food in advance, right?","WonpitPilLatteSeu&Pt, 음식, 주문",WonpitPilLatteSeu&Pt|상호,예약_문의
4151,고객,"It's Sultaengkeu, right? I called to make an appointment","Sultaengkeu, 예약, 전화",Sultaengkeu|상호,예약_문의
4152,고객,"It's Kukhigwajajeom, right? When should I schedule an appointment?","Kukhigwajajeom, 예약",Kukhigwajajeom|상호,예약_문의
4153,고객,"It's IngChickenSingiljeom, right? I'd like to make some restaurant reservations, is that possible?","IngChickenSingiljeom, 예약, 가능",IngChickenSingiljeom|상호,예약_문의
4154,고객,"It's MiseuKoreaHeeosyap, right? Do I need to pre-order menus?","MiseuKoreaHeeosyap, 메뉴, 주문",MiseuKoreaHeeosyap|상호,예약_문의
4155,고객,"It's SwanDeueseutetikMagokjeom, right? I made a reservation","SwanDeueseutetikMagokjeom, 예약",SwanDeueseutetikMagokjeom|상호,예약_문의
4156,고객,"It's Seonyugacheu, right? This is the person who made the reservation earlier","Seonyugacheu, 예약, 사람",Seonyugacheu|상호,예약_문의
4157,고객,"It's RihiteuStewDio, right? Can I book an appointment?","RihiteuStewDio, 예약, 가능",RihiteuStewDio|상호,예약_문의
4158,고객,"It's Daedongjakpumtumiyongsil, right? Can I schedule in advance?","Daedongjakpumtumiyongsil, 미리 예약 가능",Daedongjakpumtumiyongsil|상호,예약_문의
4159,고객,"It's Sutbullyangnyeomjokbal, right? Then book it with that","Sutbullyangnyeomjokbal, 예약",Sutbullyangnyeomjokbal|상호,예약_문의
4160,고객,"It's Hasisyuepeuaenbi, right? Is the room warm downstairs?","Hasisyuepeuaenbi, 밑, 방",Hasisyuepeuaenbi|상호,예약_문의
4161,고객,"It's SaechogolGarden, right? Can I sit here?","SaechogolGarden, 여기",SaechogolGarden|상호,예약_문의
4162,고객,"It's YULDUZ, right? May I have a seat? The heater has three blades and","YULDUZ, 자리, 히터, 바람",YULDUZ|상호,예약_문의
4163,고객,"It's woojoo, right? Is there a warm spot?","woojoo, 조금, 자리",woojoo|상호,예약_문의
4164,고객,"It's HeiSeramikStewDio, right? Can I move my seat?","HeiSeramikStewDio, 자리",HeiSeramikStewDio|상호,예약_문의
4165,고객,"It's Hongheeorina, right? Can I sit here?","Hongheeorina, 여기",Hongheeorina|상호,예약_문의
4166,고객,"It's TtochiCoffeeDabang, right? Yes, I'd like a quiet moment, please.","TtochiCoffeeDabang, 자리",TtochiCoffeeDabang|상호,예약_문의
4167,고객,"It's Jenisiseu, right? A quiet place, please","Jenisiseu, 자리, 부탁",Jenisiseu|상호,예약_문의
4168,고객,"It's Camp80, right? I'd like the widest seat possible, please","Camp80, 자리, 부탁",Camp80|상호,예약_문의
4169,고객,"It's GimbapIjoheunnal, right? Is this a seat with a view?","GimbapIjoheunnal, 전망 좌석",GimbapIjoheunnal|상호,예약_문의
4170,고객,"It's SunCHINA, right? And then we can have it delivered, but is there a discount on anything?","SunCHINA, 저희, 배달, 할인",SunCHINA|상호,매장_배달
4171,고객,"It's StoryofForest, right? And then we can have it delivered, but is there a discount on anything?","StoryofForest, 저희, 배달, 할인",StoryofForest|상호,매장_배달
4172,고객,"It's POBY, right? And then we can have it delivered, but is there a discount on anything?","POBY, 저희, 배달, 할인",POBY|상호,매장_배달
4173,고객,"It's Hyeonsimyasikdang, right? How much more will it go up when I deliver?","Hyeonsimyasikdang, 배달, 얼마",Hyeonsimyasikdang|상호,매장_배달
4174,고객,"It's Nyusangseolsinbalgage, right? How much more will it go up when I deliver?","Nyusangseolsinbalgage, 배달, 얼마",Nyusangseolsinbalgage|상호,매장_배달
4175,고객,"It's MujakeuNcbaekhwajeomSongpajeom, right? How much more will it go up when I deliver?","MujakeuNcbaekhwajeomSongpajeom, 배달, 얼마",MujakeuNcbaekhwajeomSongpajeom|상호,매장_배달
4176,고객,"It's Cledi, right? What about delivery prices?","Cledi, 배달, 가격",Cledi|상호,매장_배달
4177,고객,"It's cafe,goeun, right? What about delivery prices?","cafe,goeun, 배달, 가격","cafe,goeun|상호",매장_배달
4178,고객,"It's EichiemCafe, right? What about delivery prices?","EichiemCafe, 배달, 가격",EichiemCafe|상호,매장_배달
4179,고객,"It's MonsterCoffeeSuseongsijangyeokjeom, right? Is the price the same for delivery or in-store?","MonsterCoffeeSuseongsijangyeokjeom, 가격, 배달, 매장",MonsterCoffeeSuseongsijangyeokjeom|상호,매장_배달
4180,고객,"It's Mokdongjusikhoesakeolchyeoaenateu, right? Is the price the same for delivery or in-store?","Mokdongjusikhoesakeolchyeoaenateu, 가격, 배달, 매장",Mokdongjusikhoesakeolchyeoaenateu|상호,매장_배달
4181,고객,"It's PotoSignatureSongjeongjeom, right? Is the price the same for delivery or in-store?","PotoSignatureSongjeongjeom, 가격, 배달, 매장",PotoSignatureSongjeongjeom|상호,매장_배달
4182,고객,"It's OngnyeobongGarden, right? Is the price the same?","OngnyeobongGarden, 가격",OngnyeobongGarden|상호,매장_배달
4183,고객,"It's Reokkibanjeom, right? Is the price the same?","Reokkibanjeom, 가격",Reokkibanjeom|상호,매장_배달
4184,고객,"It's Ongijeon, right? Is the price the same?","Ongijeon, 가격",Ongijeon|상호,매장_배달
4185,고객,"It's AiLoveJeiHyundaiBaekhwajeomulsanjeom, right? It's a little bit different from the app delivery and the food delivery.","AiLoveJeiHyundaiBaekhwajeomulsanjeom, 앱, 먹는 거, 가격",AiLoveJeiHyundaiBaekhwajeomulsanjeom|상호,매장_배달
4186,고객,"It's CARPISLAND, right? It's a little bit different from the app delivery and the food delivery.","CARPISLAND, 앱, 먹는 거, 가격",CARPISLAND|상호,매장_배달
4187,고객,"It's PartySeriReocheu, right? It's a little bit different from the app delivery and the food delivery.","PartySeriReocheu, 앱, 먹는 거, 가격",PartySeriReocheu|상호,매장_배달
4188,고객,"It's Jipdorak, right? Is it the same price as an app?","Jipdorak, 앱, 가격",Jipdorak|상호,매장_배달
4189,고객,"It's IT'scafe+, right? Is it the same price as an app?","IT'scafe+, 앱, 가격",IT'scafe+|상호,매장_배달
4190,고객,"It's DumokGogiJip, right? Is it the same price as an app?","DumokGogiJip, 앱, 가격",DumokGogiJip|상호,매장_배달
4191,고객,"It's Jangnalsundae, right? So is the pricing the same as it is now? I thought it was a little different for the app.","Jangnalsundae, 앱, 가격, 가격, 이대로",Jangnalsundae|상호,매장_배달
4192,고객,"It's PiaenpiFood, right? So is the pricing the same as it is now? I thought it was a little different for the app.","PiaenpiFood, 앱, 가격, 가격, 이대로",PiaenpiFood|상호,매장_배달
4193,고객,"It's JeongheeoMaster, right? So is the pricing the same as it is now? I thought it was a little different for the app.","JeongheeoMaster, 앱, 가격, 가격, 이대로",JeongheeoMaster|상호,매장_배달
4194,고객,"It's CafeWadang, right? Is this the price if I call you directly without using Delivery's Ethnicity app?","CafeWadang, 배달의 민족, 앱, 이용, 바로, 연락, 가격",CafeWadang|상호,매장_배달
4195,고객,"It's DeoWhiteBeil, right? Is this the price if I call you directly without using Delivery's Ethnicity app?","DeoWhiteBeil, 배달의 민족, 앱, 이용, 바로, 연락, 가격",DeoWhiteBeil|상호,매장_배달
4196,고객,"It's Makungmakuk, right? Is this the price if I call you directly without using Delivery's Ethnicity app?","Makungmakuk, 배달의 민족, 앱, 이용, 바로, 연락, 가격",Makungmakuk|상호,매장_배달
4197,고객,"It's Raniheeorum, right? What are the hours of operation there?","Raniheeorum, 영업시간",Raniheeorum|상호,매장_영업시간
4198,고객,"It's Buryuaenjyudi, right? What time do you open and what time do you close?","Buryuaenjyudi, 문, 몇 시, 몇 시",Buryuaenjyudi|상호,매장_영업시간
4199,고객,"It's DONBLACK, right? What time do you open and what time do you close?","DONBLACK, 몇 시, 몇 시, 문",DONBLACK|상호,매장_영업시간
4200,고객,"It's SixTimbeo, right? What time do you open and what time do you close?","SixTimbeo, 몇 시, 몇 시",SixTimbeo|상호,매장_영업시간
4201,고객,"It's Hwasinmungu, right? What time do you open and close?","Hwasinmungu, 몇 시, 몇 시, 영업",Hwasinmungu|상호,매장_영업시간
4202,고객,"It's Golmongnipgukkochiba, right? What time do you open and what time do you close?","Golmongnipgukkochiba, 몇 시, 몇 시, 문",Golmongnipgukkochiba|상호,매장_영업시간
4203,고객,"It's Gomme, right? What time do you open and close?","Gomme, 영업, 몇 시, 몇 시",Gomme|상호,매장_영업시간
4204,고객,"It's Eonjenamalgeumgongbang, right? Are you eating now?","Eonjenamalgeumgongbang, 식사",Eonjenamalgeumgongbang|상호,매장_영업시간
4205,고객,"It's Dokseorangmisullirang, right? What time do you do dinner here?","Dokseorangmisullirang, 저녁, 몇 시",Dokseorangmisullirang|상호,매장_영업시간
4206,고객,"It's Beulah, right? Is it working now?","Beulah, 지금",Beulah|상호,매장_영업시간
4207,고객,"It's Guamyakguk, right? Are you eating now?","Guamyakguk, 지금, 식사",Guamyakguk|상호,매장_영업시간
4208,고객,"It's EommanjulKimchi, right? Can I eat?","EommanjulKimchi, 식사, 가능",EommanjulKimchi|상호,매장_영업시간
4209,고객,"It's BakerySeutaenpodeu, right? What time does it start and what time does it end?","BakerySeutaenpodeu, 몇 시",BakerySeutaenpodeu|상호,매장_영업시간
4210,고객,"It's EmilGreen, right? And lunch?","EmilGreen, 점심",EmilGreen|상호,매장_영업시간
4211,고객,"It's Dwaejikkumkkuneunsutbulchon, right? What are your business hours?","Dwaejikkumkkuneunsutbulchon, 영업시간",Dwaejikkumkkuneunsutbulchon|상호,매장_영업시간
4212,고객,"It's Suamgol, right? Uh, what time do you work here?","Suamgol, 여기, 몇 시",Suamgol|상호,매장_영업시간
4213,고객,"It's GimganeKimchiDuruchigi, right? Okay, so what time do you start and what time do you finish?","GimganeKimchiDuruchigi, 몇 시",GimganeKimchiDuruchigi|상호,매장_영업시간
4214,고객,"It's GogoHaejangguk, right? Last time I was here, you were closed. What time do you open and what time do you close?","GogoHaejangguk, 휴무, 몇 시",GogoHaejangguk|상호,매장_영업시간
4215,고객,"It's Muldeullidaheeo, right? What time is this place open and what time is it closed?","Muldeullidaheeo, 여기, 몇 시, 영업",Muldeullidaheeo|상호,매장_영업시간
4216,고객,"It's Momohanujingalbi, right? From what time to what time do you keep the doors open?","Momohanujingalbi, 문, 몇 시",Momohanujingalbi|상호,매장_영업시간
4217,고객,"It's JungdokTteokbokki, right? Are you eating now?","JungdokTteokbokki, 지금, 식사",JungdokTteokbokki|상호,매장_영업시간
4218,고객,"It's Raragwan, right? What time do you open and what time do you close?","Raragwan, 몇 시",Raragwan|상호,매장_영업시간
4219,고객,"It's Taegwangmunguwangu, right? What time do you open and close?","Taegwangmunguwangu, 영업, 몇 시",Taegwangmunguwangu|상호,매장_영업시간
4220,고객,"It's Hansang, right? What time do you open and close?","Hansang, 영업, 몇 시",Hansang|상호,매장_영업시간
4221,고객,"It's SuSutbulJikwaKkochiGui, right? What time do you start and what time do you finish?","SuSutbulJikwaKkochiGui, 몇 시",SuSutbulJikwaKkochiGui|상호,매장_영업시간
4222,고객,"It's CheesebapItsyu, right? Can I eat?","CheesebapItsyu, 식사, 가능",CheesebapItsyu|상호,매장_영업시간
4223,고객,"It's GyeolligoeunDaegujukjeonjeom, right? What time do you work on weekdays?","GyeolligoeunDaegujukjeonjeom, 평일, 몇 시",GyeolligoeunDaegujukjeonjeom|상호,매장_영업시간
4224,고객,"It's Bakjunsangheeobum, right? What time do you do it?","Bakjunsangheeobum, 몇 시",Bakjunsangheeobum|상호,매장_영업시간
4225,고객,"It's Heeokkupang, right? What time is this place open and what time is it closed?","Heeokkupang, 사장님, 여기, 몇 시",Heeokkupang|상호,매장_영업시간
4226,고객,"It's Ryeok, right? Are you eating?","Ryeok, 식사",Ryeok|상호,매장_영업시간
