,SPEAKER,SENTENCE,개체명,지식베이스,intent_cat
0,고객,是GreenBinbeojjiLiveHouse吧？我只拍这个活动的照片发到Facebook或Instagram上吗？不能在KakaoTalk上发吗？,"GreenBinbeojjiLiveHouse, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",GreenBinbeojjiLiveHouse|상호,매장_혜택
0,고객,是OsyeonChamchihoe吗？我只能拍这个事件的照片发到Facebook或Instagram上吗？不能发到KakaoTalk上吗？,"OsyeonChamchihoe, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",OsyeonChamchihoe|상호,매장_혜택
0,고객,是玻璃盒儿的照片集展觉，对吧？我只能拍这个活动的照片然后在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"GlassBoxRenjeumiJakjeonjeom, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",玻璃盒儿的照片集展觉|상호,매장_혜택
0,고객,是HalmaeJokbalJip吧？我只需要拍照然后在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"HalmaeJokbalJip, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",HalmaeJokbalJip|상호,매장_혜택
0,고객,"是Rebeu,Reve吗？我只是应该拍这个活动的照片然后发在脸书或者Instagram上？我不能发在KakaoTalk上吗？","Rebeu,Reve, 이벤트, 사진, 페이스북, 인스타, 카카오스토리","Rebeu,Reve|상호",매장_혜택
0,고객,是PotoStewDioYerim吗？我只能拍这个事件的照片然后在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"PotoStewDioYerim, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",PotoStewDioYerim|상호,매장_혜택
0,고객,是25四样平北汉江骨，对吧？我只要拍这个活动的照片并在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"25SiyangpyeongHaejangguk, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",25四样平北汉江骨|상호,매장_혜택
0,고객,是夢吾央達里，對吧？我只拍這個活動的照片發在Facebook或Instagram上嗎？不能在KakaoTalk上發嗎？,"Monggoyangdari, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",夢吾央達里|상호,매장_혜택
0,고객,是彩虹炖菜猪排吗？我只能拍这个事件的照片然后在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"MujigaeDonkkaseu, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",彩虹炖菜猪排|상호,매장_혜택
0,고객,是Aippotto吗？我只能拍这个活动的照片然后在Facebook或Instagram上发布吗？我不能在KakaoTalk上发吗？,"Aippotto, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Aippotto|상호,매장_혜택
0,고객,是新大地股3吧？我只能拍这个活动的照片然后发在Facebook或Instagram上吗？不能发在KakaoTalk吗？,"Sindaejiguraundeu3, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",新大地股3|상호,매장_혜택
0,고객,是鹿儿岛中央站吧？我应该只拍这个事件的照片然后在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"Roemgeoljeuncchungjangjeom, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",鹿儿岛中央站|상호,매장_혜택
0,고객,是多么吧？我只应该在脸谱或者Instgram上发布这个事件的照片吗？我不能够在KakaoTalk上发布吗？,"Domaru, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",多么|상호,매장_혜택
0,고객,是CAFERICO吧？我只拍这个活动的照片放在Facebook或Instagram上？不能发在KakaoTalk上吗？,"CAFERICO, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",CAFERICO|상호,매장_혜택
0,고객,是Peurangseramik吗？我只需要拍下这个活动的照片然后发到Facebook或Instagram吗？不能发到KakaoTalk吗？,"Peurangseramik, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Peurangseramik|상호,매장_혜택
0,고객,是cafeTREE吧？我只拍这个活动的照片放在Facebook或Instagram上吗？不能发在KakaoTalk上吗？,"cafeTREE, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",cafeTREE|상호,매장_혜택
0,고객,这是Minideubebe吗？我只应该拍这个活动的照片发在Facebook或Instagram上吗？不能在KakaoTalk上发吗？,"Minideubebe, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Minideubebe|상호,매장_혜택
0,고객,是BeansFactory吧？我只需要在这个活动上拍照并在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"BeansFactory, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",BeansFactory|상호,매장_혜택
0,고객,是GeullouPitiStewDio吗？我只拍这个活动的照片然后在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"GeullouPitiStewDio, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",GeullouPitiStewDio|상호,매장_혜택
0,고객,是MakeItNeil&Songnunsseop吗？我只需要拍这个活动的照片然后在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"MakeItNeil&Songnunsseop, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",MakeItNeil&Songnunsseop|상호,매장_혜택
0,고객,是TreviEo吗？我只应该拍这个活动的照片然后发在Facebook或Instagram上吗？不能发在KakaoTalk上吗？,"TreviEo, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",TreviEo|상호,매장_혜택
0,고객,是Millgokkan吗？我只应该拍这个活动的照片并在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"Millgokkan, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Millgokkan|상호,매장_혜택
0,고객,是MountainBurger吗？我只应该拍照并在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"MountainBurger, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",MountainBurger|상호,매장_혜택
0,고객,是Yujinmunguwangu吧？我是该只拍这个活动的照片然后发布到Facebook或Instagram吗？不能在KakaoTalk上发布吗？,"Yujinmunguwangu, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Yujinmunguwangu|상호,매장_혜택
0,고객,是PinocchioNamugongbang&Cha吧？我只拍这个事件的照片发在Facebook或Instagram上吗？不能在KakaoTalk上发吗？,"PinocchioNamugongbang&Cha, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",PinocchioNamugongbang&Cha|상호,매장_혜택
0,고객,是Mihwaaroma吧？我只拍这个事件的照片放在脸书或者Instagram上吗？我不能在KakaoTalk上发布吗？,"Mihwaaroma, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Mihwaaroma|상호,매장_혜택
0,고객,这是海洋超级，对吗？我只应该拍这个活动的照片然后在Facebook或Instagram上发布吗？我不能发在KakaoTalk上吗？,"Haeyangseojeom, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",海洋超级|상호,매장_혜택
0,고객,是金东抹茶吧？ 我只能拍这个活动的照片并在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"GeumdongMacha, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",金东抹茶|상호,매장_혜택
0,고객,是AndreaAkasa吗？我只能拍这个活动的照片然后发在Facebook或Instagram上吗？不能发在KakaoTalk上吗？,"AndreaAkasa, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",AndreaAkasa|상호,매장_혜택
0,고객,是Gommyeonok吗？我只拍这次活动的照片发在脸书或Instagram上吗？不能发在KakaoTalk上吗？,"Gommyeonok, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Gommyeonok|상호,매장_혜택
0,고객,是白南血肠汤饭对吗？我只能在脸书或者Instagram上发布这个活动的照片吗？不能在KakaoTalk上发布吗？,"BaengnamSundaeGukbap, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",白南血肠汤饭|상호,매장_혜택
0,고객,是MatjarangyangpyeongHaejangguk吧？我只应该拍这个事件的照片然后发布在Facebook或Instagram上吗？我不能发在KakaoTalk上吗？,"MatjarangyangpyeongHaejangguk, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",MatjarangyangpyeongHaejangguk|상호,매장_혜택
0,고객,是古石井汉防民物匠鲑吧？我只能在脸书或者Instagram上拍这个活动的照片吗？不能在KakaoTalk上发布吗？,"GoseokjeonghanbangMinmulJangeoGui, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",古石井汉防民物匠鲑|상호,매장_혜택
0,고객,是Elbeulleseu吧？我只拍这个活动的照片发到Facebook或Instagram吗？不能发到KakaoTalk吗？,"Elbeulleseu, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Elbeulleseu|상호,매장_혜택
0,고객,是康厨房吗？我只能拍照这个事件然后在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"Kang'sKitchen, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",康厨房|상호,매장_혜택
0,고객,是Ongsimine吗？我只能拍这个活动的照片然后发到Facebook或Instagram吗？不能发到KakaoTalk吗？,"Ongsimine, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Ongsimine|상호,매장_혜택
0,고객,没错，Bskwoodworks吧？我只需要拍这个活动的照片然后发到Facebook或Instagram上吗？不能发到KakaoTalk吗？,"Bskwoodworks, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Bskwoodworks|상호,매장_혜택
0,고객,是Okdanghoegwan吧？我只拍这个活动的照片并在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"Okdanghoegwan, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Okdanghoegwan|상호,매장_혜택
0,고객,是皇守京希屋吧？我应该只拍这个事件然后在Facebook或Instagram上发布照片吗？我不能在KakaoTalk上发布吗？,"Hwangsugyeongheeo, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",皇守京希屋|상호,매장_혜택
0,고객,是扣扣戴臭臭粥庄集首尔1号乐天百货1吗？我只能把这个活动拍照发在脸书或者Instagram上吗？不能发在KakaoTalk上吗？,"KkeokkujaebichojangjipSuwonhomaesiljeom1, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",扣扣戴臭臭粥庄集首尔1号乐天百货1|상호,매장_혜택
0,고객,是海苍岸洋花猫吗？我只拍摄这个事件的照片然后发布到Facebook或Instagram吗？不能发布到KakaoTalk吗？,"Haerangangyangkkochi, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",海苍岸洋花猫|상호,매장_혜택
0,고객,是高桑庚诺烧烤吧？我只拍这个活动的照片发在Facebook或Instagram上吗？不能发在KakaoTalk上吗？,"GogisaenggangnorisutbulBarbecue, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",高桑庚诺烧烤|상호,매장_혜택
0,고객,是于定府文化-艺术团吗？我只能拍照并在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"Uijeongbumunhwajaedan, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",于定府文化-艺术团|상호,매장_혜택
0,고객,是千里云地暖浴馆前台吧？我只能在这个活动上拍照并在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"Cheonjiyeonjjimjilbangmaejeom, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",千里云地暖浴馆前台|상호,매장_혜택
0,고객,是MorningGloryJungnimjeom吗？我只拍这个活动的照片然后在Facebook或Instagram上发吗？不能在KakaoTalk上发吗？,"MorningGloryJungnimjeom, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",MorningGloryJungnimjeom|상호,매장_혜택
0,고객,是Deorumi吧？我只能拍这个活动的照片然后在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"Deorumi, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Deorumi|상호,매장_혜택
0,고객,是米津出秉诚殿吧？我只能拍这个事件的照片发到Facebook或Instagram吗？不能发到KakaoTalk吗？,"Mijinchuksanbyeongcheonjeom, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",米津出秉诚殿|상호,매장_혜택
0,고객,是明家豆腐吧？我只能拍这个事件的照片发到Facebook或Instagram吗？我不能发到KakaoTalk吗？,"Myeonggasundubu, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",明家豆腐|상호,매장_혜택
0,고객,是Dalbodeure13吗？我只拍这个活动的照片发在Facebook或Instagram上吗？不能发在KakaoTalk上吗？,"Dalbodeure13, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Dalbodeure13|상호,매장_혜택
0,고객,是PalpalsilbiSikdang吧？我只需要拍这个活动的照片然后在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"PalpalsilbiSikdang, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",PalpalsilbiSikdang|상호,매장_혜택
0,고객,是江南马蹄right? 我只能拍这个活动的照片然后在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"Gangnammateu, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",江南马蹄|상호,매장_혜택
0,고객,这是朱唐告牧尚会，对吗？我只能拍这个活动的照片并发布在Facebook或Instagram上吗？不能在KakaoTalk上发布吗？,"Judanggolmoksanghoe, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",朱唐告牧尚会|상호,매장_혜택
0,고객,是ShabuMaksim吧？我只拍这个事件的照片然后发到Facebook或者Instagram吗？不能发在KakaoTalk上吗？,"ShabuMaksim, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",ShabuMaksim|상호,매장_혜택
0,고객,是MomoHouse吧？我只拍这个活动的照片，发到脸书还是Instagram？不能发到KakaoTalk吗？,"MomoHouse, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",MomoHouse|상호,매장_혜택
0,고객,这是薄防嘎，对吧？我只拍这个活动的照片放在脸书或者Instagram上可以吗？不能在KakaoTalk上发吗？,"Bokbumiga, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",薄防嘎|상호,매장_혜택
0,고객,是ToeBoxStarfieldBucheonjeom吧？我只能拍这个活动的照片并在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"ToeBoxStarfieldBucheonjeom, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",ToeBoxStarfieldBucheonjeom|상호,매장_혜택
0,고객,是MunyeosauiMippeumchan吗？我只能拍这个事件的照片然后发到Facebook或Instagram吗？不能发到KakaoTalk吗？,"MunyeosauiMippeumchan, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",MunyeosauiMippeumchan|상호,매장_혜택
0,고객,是SsaemsikeuAkPlazaGwangmyeongjeom吗？我只能拍这个活动的照片发到Facebook或Instagram吗？不能发到KakaoTalk吗？,"SsaemsikeuAkPlazaGwangmyeongjeom, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",SsaemsikeuAkPlazaGwangmyeongjeom|상호,매장_혜택
0,고객,是江鱼街吗？我只能拍这个活动的照片并在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"JangeoUiMat, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",江鱼街|상호,매장_혜택
0,고객,是VividMyujieomGeondaejeom吗？我只拍这个活动的照片发到脸书或者Instagram吗？不能发到KakaoTalk吗？,"VividMyujieomGeondaejeom, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",VividMyujieomGeondaejeom|상호,매장_혜택
0,고객,是HaengautStewDio吗？我只应该在Facebook或Instagram上拍照并发布吗？我不能在KakaoTalk上发布吗？,"HaengautStewDio, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",HaengautStewDio|상호,매장_혜택
0,고객,是鍾秘宿鍾肉食堂吧？我只拍这个活动的照片然后在Facebook或Instagram上发布吗？不能在KakaoTalk上发布吗？,"JeongmichuksanJeongyukSikdang, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",鍾秘宿鍾肉食堂|상호,매장_혜택
0,고객,是鬼剑士杨廉珠珠宝吗？我只拍这个活动的照片并将其发布在Facebook或Instagram上吗？我不能在KakaoTalk上发布吗？,"GwigeumsokdomaeYerimJewelry, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",鬼剑士杨廉珠珠宝|상호,매장_혜택
0,고객,是Pureunhyanggihwajangpum吗？我只能在这个事件上拍照并在Facebook或Instagram上发布吗？我不能在KakaoTalk上发布吗？,"Pureunhyanggihwajangpum, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",Pureunhyanggihwajangpum|상호,매장_혜택
0,고객,这是马古哈尔米，对吧？我只应该拍这个活动的照片然后在脸书或者Instagram上发布吗？不能在KakaoTalk上发布吗？,"Magohalmi, 이벤트, 사진, 페이스북, 인스타, 카카오스토리",马古哈尔米|상호,매장_혜택
